SDSS_name,objID,L_pred
SDSS J093225.05+572858.4,1237651190824960086,0.97
SDSS J113340.53+615316.8,1237655369822568495,0.98
SDSS J085537.27+075038.7,1237661064946319496,0.91
SDSS J125842.03+103659.4,1237662238544363578,0.96
SDSS J104726.77+385610.9,1237661381704482927,0.99
SDSS J142728.54+110226.6,1237661950268211461,0.9
SDSS J145056.23+245506.6,1237665429174485195,0.97
SDSS J143309.70+035647.9,1237651822173552809,0.94
SDSS J145708.69+020203.6,1237655469133987925,0.99
SDSS J170128.22+634128.0,1237671939804037149,0.98
SDSS J111832.54+232808.7,1237667910587056318,0.96
SDSS J152301.58-012049.8,1237655499213177085,0.93
SDSS J153144.09-012241.7,1237655499214160048,0.95
SDSS J145152.18+051444.3,1237655742944248067,0.91
SDSS J174215.28+555910.7,1237655746706407792,0.92
SDSS J132232.47+544905.5,1237658918533857331,0.94
SDSS J150639.22+371707.2,1237661873491279966,0.98
SDSS J080158.33+094037.7,1237667782270386241,0.93
SDSS J085843.26+124037.9,1237670964846264371,0.95
SDSS J130841.73+524627.3,1237661959903969412,0.89
SDSS J091321.62+452114.5,1237657402419511384,0.94
SDSS J074406.97+291457.3,1237657594608615665,0.96
SDSS J112914.52+315541.7,1237665330384535573,0.98
SDSS J084842.75+371307.0,1237657628438233163,0.89
SDSS J100357.71+141317.5,1237671123767525428,0.97
SDSS J160154.77+240903.2,1237662698111762636,0.98
SDSS J160204.01+241233.8,1237662698111762829,0.88
SDSS J160035.75+154108.2,1237665567154831489,0.99
SDSS J111001.48+522313.6,1237657858217214067,0.99
SDSS J111104.89+575654.7,1237658302206967960,0.96
SDSS J140225.38+511231.1,1237659131133231282,0.92
SDSS J121418.07+593655.2,1237658609293066298,0.98
SDSS J142927.13+215016.8,1237665566608195708,0.94
SDSS J150551.61+511504.6,1237659324410626097,0.98
SDSS J132909.87+414346.2,1237662307258794003,0.98
SDSS J003514.53+004145.5,1237663204918034562,0.97
SDSS J084602.21+523159.0,1237651191895097458,0.96
SDSS J114612.35+103543.9,1237660615050264622,0.94
SDSS J083356.65+265821.5,1237661086958354567,0.97
SDSS J150204.02+421101.7,1237661211510702111,0.97
SDSS J161025.69+124928.0,1237668366925889633,0.97
SDSS J130941.20+460123.9,1237661360759701644,0.91
SDSS J135451.62+112044.2,1237661949727866994,0.91
SDSS J132409.48+065428.3,1237661971192545306,0.97
SDSS J140830.45+362943.3,1237662224613769418,0.98
SDSS J141133.91+082124.4,1237662236941615294,0.98
SDSS J022657.53-091558.6,1237652899690250346,0.97
SDSS J152156.65+103402.9,1237662636908151116,0.98
SDSS J150549.80+314022.3,1237662662137544892,0.94
SDSS J074121.90+440037.6,1237663530791403789,0.92
SDSS J074109.47+492347.0,1237663789027492030,0.9
SDSS J102413.91+121329.6,1237664104707457172,0.91
SDSS J094041.63+115318.1,1237664106313416804,0.99
SDSS J235048.14+153904.2,1237652944248111327,0.94
SDSS J141357.28+313355.2,1237665102210662488,0.93
SDSS J133457.27+340238.6,1237665129087565860,1.0
SDSS J133455.35+312336.5,1237665227312398486,0.97
SDSS J151137.00-001622.6,1237648704059670794,0.96
SDSS J095334.42+611541.3,1237651252565442686,0.86
SDSS J093652.39+030815.4,1237654600487076170,0.99
SDSS J002359.39+154613.5,1237653652911226937,0.99
SDSS J160251.70+481124.0,1237655349429207079,0.97
SDSS J133256.57-030139.6,1237655493831950637,0.94
SDSS J172208.21+304137.9,1237655504574087295,0.97
SDSS J173106.76+595800.1,1237656530529550643,0.87
SDSS J105406.96+530147.3,1237657590317842521,0.96
SDSS J115455.34+524610.4,1237657630064443495,0.86
SDSS J105409.43+564915.7,1237657772324421753,0.98
SDSS J083820.14+325639.9,1237658203418656937,0.89
SDSS J095329.76+083046.0,1237658493339435236,0.94
SDSS J103001.38+505047.4,1237658800956833843,0.99
SDSS J172204.76+590647.4,1237659895636033688,0.99
SDSS J173704.05+541311.7,1237659896712069565,0.9
SDSS J113709.52+025020.3,1237654030329774105,0.96
SDSS J082319.61+292733.5,1237660343928225849,0.96
SDSS J115116.68+475805.9,1237660636538929327,0.94
SDSS J111910.28+571231.1,1237661353777496115,0.93
SDSS J144145.31+382521.0,1237661871878504717,0.96
SDSS J140437.94+113844.7,1237661950265786373,0.95
SDSS J151132.83+093645.0,1237661950272995607,0.92
SDSS J133256.10+071716.0,1237661971730333905,0.99
SDSS J122342.85+400228.0,1237662225141530729,0.97
SDSS J140446.77+082005.2,1237662262704537853,0.98
SDSS J134417.68+142903.8,1237662530599518353,0.98
SDSS J092505.25+643142.7,1237663531876155429,0.97
SDSS J140536.11+085453.9,1237662237477830798,0.99
SDSS J145521.13+051752.1,1237662266998587471,0.98
SDSS J133037.05+411015.8,1237662306722054235,0.99
SDSS J164743.67+201548.3,1237662341092147665,0.96
SDSS J150328.05+103600.3,1237662635832443045,0.96
SDSS J162744.01+250436.9,1237662641197219855,0.85
SDSS J162848.76+233009.1,1237662665889480936,0.97
SDSS J163849.54+172112.1,1237662696505934051,0.9
SDSS J011415.79+004555.2,1237663204922294364,0.97
SDSS J095627.83+700759.5,1237663789575766296,0.98
SDSS J075454.46+535046.5,1237663918413906113,0.97
SDSS J081347.00+580449.8,1237663918416068922,0.92
SDSS J140043.62+315338.0,1237665024377487467,0.99
SDSS J093747.47+280747.5,1237665128528609489,0.96
SDSS J142644.17+271122.3,1237665350243647660,0.88
SDSS J140027.96+255951.3,1237665532784017413,0.94
SDSS J011324.47+154657.9,1237666089515221163,0.93
SDSS J125031.40+305048.8,1237667255629316183,0.9
SDSS J100353.70+221134.1,1237667539081625629,0.97
SDSS J105659.43+235113.1,1237667550881775812,0.88
SDSS J142654.96+221520.5,1237667912216608953,0.99
SDSS J150331.06+144847.3,1237668271371583554,0.98
SDSS J145518.40+163253.7,1237668272981147741,0.96
SDSS J105659.31+181330.2,1237668288550535366,0.99
SDSS J153000.83+125921.4,1237668310015606848,0.99
SDSS J145852.98+142659.3,1237668333103546688,0.89
SDSS J152005.19+493006.0,1237659324411871438,0.99
SDSS J102112.70+080650.1,1237660583371866134,0.91
SDSS J093934.16+404006.0,1237660636528181425,0.97
SDSS J170631.19+353739.0,1237655504034595114,0.96
SDSS J105100.31+121714.5,1237661950781947982,0.86
SDSS J144139.92+364421.9,1237662194538643599,0.99
SDSS J141635.21+095907.9,1237662239089623209,0.97
SDSS J153908.88+322425.4,1237662619722514498,0.92
SDSS J162719.96+220419.4,1237662663220265247,0.86
SDSS J162718.75+220202.6,1237662663220265304,0.87
SDSS J013536.65+000053.7,1237663784207843461,0.88
SDSS J110026.99+145200.9,1237664132630446280,0.96
SDSS J125431.87+383742.7,1237664293682675844,0.94
SDSS J130720.50+354718.9,1237664671642681453,0.96
SDSS J125430.78+351748.7,1237665129083895926,0.94
SDSS J135034.46+292222.3,1237665328787226640,0.97
SDSS J132902.88+280229.2,1237665440981778473,0.89
SDSS J034749.58-010257.3,1237666299484766396,0.9
SDSS J115940.15+263247.3,1237667429035999302,0.96
SDSS J122243.77+244913.7,1237667447267000517,0.99
SDSS J114153.64+230237.6,1237667736115609764,0.99
SDSS J130633.35+225101.4,1237667736124194962,0.88
SDSS J115052.70+211008.2,1237667781221154929,0.99
SDSS J110706.55+570414.0,1237657222561398961,0.96
SDSS J093430.03+163330.2,1237667781743804636,0.9
SDSS J120254.05+213840.7,1237667781759271003,0.98
SDSS J131404.57+472145.3,1237661435386069159,0.98
SDSS J131722.52+072354.9,1237661971728629881,0.98
SDSS J124453.75+101656.4,1237662238005985447,0.98
SDSS J153207.76+421301.1,1237662501076795532,0.96
SDSS J163137.26+221908.7,1237662664294269127,0.95
SDSS J080541.59+552512.3,1237663788493701174,0.96
SDSS J124727.84+403359.6,1237664295829504206,0.99
SDSS J111434.81+392922.4,1237664669513810080,0.92
SDSS J075426.96+161253.6,1237664835385098797,0.91
SDSS J093907.96+340022.7,1237664871898415122,0.99
SDSS J163142.55+183902.0,1237665232671146128,0.95
SDSS J154043.81+211746.4,1237665372257648911,0.98
SDSS J132813.99+284009.2,1237665441518518400,0.98
SDSS J155426.85+183131.8,1237665441533788524,0.99
SDSS J022854.71+002213.0,1237666408458682474,0.92
SDSS J094749.01+234322.0,1237667210514399273,0.99
SDSS J084054.83+422839.7,1237657771239538878,0.98
SDSS J092633.71+212306.0,1237667293727490214,0.89
SDSS J095417.77+231714.9,1237667293730439192,0.93
SDSS J121936.40+275127.2,1237667443507920925,0.85
SDSS J083606.55+151350.5,1237667538535186489,0.95
SDSS J162412.46+091251.2,1237668310021636347,0.87
SDSS J120651.61+165931.3,1237668623547957443,0.93
SDSS J094223.36+143748.1,1237671125375975432,0.95
SDSS J111758.38+320034.2,1237665330920357962,0.98
SDSS J093803.87+424248.8,1237657874867486756,0.9
SDSS J140833.47+235205.7,1237665530637451412,0.96
SDSS J145711.19+194153.6,1237665566074273899,0.91
SDSS J011243.82+154228.1,1237666214607388947,0.99
SDSS J023143.38+001736.4,1237666408459010176,0.96
SDSS J091322.72+225157.6,1237667111721107613,0.92
SDSS J091621.68+174337.9,1237667537465770065,0.99
SDSS J150546.32+143412.8,1237668310012920074,0.98
SDSS J155913.36+125843.4,1237668365851033829,0.99
SDSS J113551.47+172652.4,1237668585971908615,0.98
SDSS J094041.25+134735.1,1237671124301971588,0.97
SDSS J103610.12+161251.6,1237671261746692283,0.96
SDSS J091630.57+130557.0,1237671262275043448,0.97
SDSS J080411.00+345122.7,1237674367530893785,0.99
SDSS J140831.60-000737.3,1237674602679042277,0.98
SDSS J115328.86+594156.7,1237658311865860240,0.99
SDSS J122553.81+451653.3,1237661851469873168,0.94
SDSS J111708.42+422811.8,1237661968498819246,0.96
SDSS J124423.08+101119.7,1237662238005919883,0.91
SDSS J132114.87+083021.5,1237662262163013736,0.96
SDSS J163930.80+211900.9,1237662306741452976,0.96
SDSS J150528.50+430635.7,1237662498390409398,0.96
SDSS J094751.71+084950.8,1237658493875716135,0.99
SDSS J011653.59+000911.3,1237663784205811792,0.95
SDSS J085255.97+273342.0,1237664093437624500,0.97
SDSS J103705.47+372837.7,1237664668973662353,0.97
SDSS J125218.74+360338.7,1237664671641370660,0.98
SDSS J110958.78+343039.2,1237665017387155665,0.99
SDSS J132113.14+330445.4,1237665023836946552,0.94
SDSS J132113.04+311318.6,1237665329858084899,0.99
SDSS J143412.73+252804.9,1237665441525137541,0.99
SDSS J151231.48+190928.9,1237665566612717757,0.92
SDSS J134214.52+241808.2,1237665567140151603,0.99
SDSS J080739.58+150504.1,1237667254526673476,0.97
SDSS J133121.82+253708.8,1237667322190299220,0.99
SDSS J095356.36+232259.6,1237667431170965537,0.91
SDSS J130426.54+271815.5,1237667443512246388,0.98
SDSS J092058.59+184438.6,1237667486457069686,0.97
SDSS J102904.59+221245.7,1237667537473503387,0.97
SDSS J103952.62+215041.8,1237667549269327972,0.86
SDSS J155414.18+412454.4,1237659161200230635,0.96
SDSS J091543.24+151310.9,1237667781741707389,0.87
SDSS J105747.35+211400.4,1237667782826393695,0.95
SDSS J145039.11+183832.9,1237667783387119861,0.87
SDSS J114358.23+201107.8,1237667915953537101,0.9
SDSS J121525.12+191732.8,1237668297129853047,0.99
SDSS J155104.34+094357.3,1237668330961961110,0.98
SDSS J151231.90+124930.3,1237668332031377717,0.98
SDSS J033500.39-003931.8,1237660239778414788,0.89
SDSS J122806.79+135442.3,1237661068190351526,0.98
SDSS J090843.72+305328.8,1237661124543316198,0.95
SDSS J100640.37+381007.9,1237661139033063542,0.97
SDSS J111152.18+453229.0,1237661356465455225,0.97
SDSS J113040.77+470105.8,1237661357540769795,0.99
SDSS J134653.84+113702.4,1237661949727015117,0.99
SDSS J122805.81+415215.8,1237662193990303833,0.91
SDSS J151314.17+080247.0,1237662197747023988,0.98
SDSS J151531.54+062213.3,1237662236411756725,0.87
SDSS J122026.54+092527.4,1237662236929622034,0.89
SDSS J143542.86+081802.1,1237662237481107616,0.99
SDSS J151310.85+081244.6,1237662264859427178,0.9
SDSS J154215.47+395901.4,1237662302442356934,0.98
SDSS J131012.90+523103.2,1237662302966710416,0.94
SDSS J225906.17-001746.5,1237663478726918383,0.92
SDSS J100249.23+130942.5,1237664106852712692,0.99
SDSS J130017.98+345638.5,1237665025445593224,0.96
SDSS J135614.65+124821.5,1237664289401798852,0.9
SDSS J155239.40+214611.1,1237665101147472040,0.86
SDSS J102901.26+293805.5,1237665369039896591,0.93
SDSS J220616.99-083307.4,1237666210885533861,0.85
SDSS J111021.35+232453.8,1237667549809344614,0.97
SDSS J104443.66+235037.4,1237667551417466896,0.91
SDSS J151701.22+130610.7,1237668332568707133,0.87
SDSS J145821.63+023248.9,1237655469670990006,0.97
SDSS J124632.86+421153.6,1237662194528682086,0.97
SDSS J152945.80+050054.4,1237662267539193951,0.99
SDSS J135450.82+140810.3,1237664291012214842,0.99
SDSS J120838.34+265727.6,1237667429573722272,0.95
SDSS J094545.15+174757.9,1237667735029809355,0.87
SDSS J113629.33+212557.7,1237667781756584098,0.97
SDSS J084413.94+220812.4,1237673808122347616,0.91
SDSS J084637.88+112555.7,1237671262271766777,0.91
SDSS J105630.87+053521.6,1237654602643341428,0.96
SDSS J221212.48+121218.6,1237656241160585268,0.97
SDSS J140156.74+122249.7,1237661951339200541,0.96
SDSS J111945.30+062431.0,1237661970642108583,0.96
SDSS J145316.93+272328.1,1237665180598337775,0.99
SDSS J105634.84+164728.3,1237668585967779886,0.85
SDSS J105631.05+003332.0,1237674650995523587,0.99
SDSS J034611.76-061510.0,1237652900772642897,0.89
SDSS J082021.25+453203.6,1237653589021032677,0.91
SDSS J114253.92+000942.7,1237671142017859597,0.98
SDSS J153114.19+062620.5,1237662263250846001,0.99
SDSS J154758.96+383345.9,1237662301906272438,0.96
SDSS J081624.16+565807.5,1237663787957748052,0.87
SDSS J083628.30+225050.8,1237664835927212246,0.99
SDSS J091439.36+264158.4,1237664834857599057,0.98
SDSS J115306.87+350122.4,1237665128541519949,0.98
SDSS J160504.25+110646.2,1237668310556344522,0.86
SDSS J130624.82+095635.8,1237658492823404621,0.88
SDSS J113424.93+031501.4,1237654030866317556,0.98
SDSS J150330.69+104947.4,1237662636369313991,0.98
SDSS J131952.49+142325.1,1237664290471674023,0.99
SDSS J125053.08+352404.9,1237665025981546665,0.9
SDSS J142654.37+250141.6,1237665533323509866,0.98
SDSS J124119.81+573006.6,1237661417669918849,0.98
SDSS J135955.08+120319.2,1237661950802133206,0.97
SDSS J133716.97+095154.8,1237662238011621584,0.98
SDSS J121526.36+151449.8,1237664291001663530,0.99
SDSS J154116.25+220109.6,1237665536002621477,0.93
SDSS J142924.10+241607.2,1237665549964345483,0.97
SDSS J123249.83+285731.5,1237667252943323145,0.86
SDSS J101548.62+214452.5,1237667550340645027,0.94
SDSS J105455.29+174229.2,1237668288013467733,0.99
SDSS J034045.09-060522.1,1237649962994303233,0.9
SDSS J151338.52+025342.3,1237651821641073021,0.89
SDSS J083516.38+442953.5,1237654653102456861,0.89
SDSS J151006.34-015521.7,1237655498674864452,0.99
SDSS J221844.26-085834.0,1237656538048889039,0.89
SDSS J111845.67+072936.3,1237658424094949457,0.98
SDSS J115300.85+452712.4,1237661852004253738,0.94
SDSS J144613.31+334047.2,1237662224617373780,0.99
SDSS J154515.41+294214.4,1237662340547870938,0.92
SDSS J211927.35-002630.4,1237663542604661421,0.98
SDSS J160038.15+223236.6,1237665103295480072,0.9
SDSS J111820.75+534509.7,1237658801497178133,0.98
SDSS J132449.22+160841.6,1237668589193003054,0.93
SDSS J111849.55+003709.4,1237674650997948553,0.98
SDSS J124328.35+105225.8,1237658493894656103,0.97
SDSS J165047.87+285044.2,1237659161207701592,0.98
SDSS J162430.82+281747.3,1237661464917442617,0.9
SDSS J092215.69+172504.6,1237667783890173967,0.98
SDSS J113214.51-011810.8,1237650372089544801,0.99
SDSS J121642.36+141640.0,1237661068725977191,0.94
SDSS J105047.32+501008.9,1237657856605093940,0.93
SDSS J132145.36+091454.4,1237662263236755607,0.99
SDSS J144249.58+084743.6,1237662238555570309,0.98
SDSS J003103.23-004632.3,1237663783127023693,0.93
SDSS J101514.66+210634.0,1237667549803643035,0.97
SDSS J132250.58+514418.0,1237662302430691420,0.99
SDSS J212417.32+010142.1,1237678617937641787,0.94
SDSS J155042.13+553638.3,1237651538723930199,0.99
SDSS J212427.80-065923.3,1237652600101994665,0.88
SDSS J101611.95+033902.0,1237654600491401423,0.88
SDSS J123432.34+060018.1,1237655126621683733,0.94
SDSS J122740.43+532932.8,1237657630603477026,0.86
SDSS J131512.50+401108.2,1237662226219597974,0.92
SDSS J131615.95+301552.2,1237665443127951385,0.97
SDSS J103301.07+370753.1,1237664668973269094,0.97
SDSS J114241.23+214744.8,1237667734505062500,0.99
SDSS J103725.34+180404.1,1237668289085374639,0.98
SDSS J124737.81+043111.3,1237671763714834452,0.87
SDSS J104212.76+625900.8,1237654399688245307,0.97
SDSS J112628.29+544714.0,1237658802571509796,0.98
SDSS J160928.70+284619.2,1237662641731666152,0.96
SDSS J130310.05+135239.4,1237664289396162588,0.98
SDSS J120549.86+351045.9,1237665025440677967,0.9
SDSS J132025.62+303610.7,1237665225700540550,0.96
SDSS J084709.46+162041.9,1237667429016010976,0.94
SDSS J132026.31+235154.7,1237667911136182277,0.99
SDSS J163501.68+330658.2,1237659161205277196,0.94
SDSS J111820.88+222612.0,1237667736113250398,0.88
SDSS J131627.43+125701.1,1237661950797479949,0.99
SDSS J120739.32+400715.6,1237662225140220091,0.95
SDSS J160620.52+154047.0,1237665567692292192,0.88
SDSS J100649.47+012726.3,1237651752924217530,0.95
SDSS J153148.50+514604.7,1237655464317550677,0.9
SDSS J000002.09+155254.1,1237656496724312079,0.93
SDSS J151038.48+483820.5,1237659162269384746,0.99
SDSS J144609.34+384717.5,1237661872952574137,0.99
SDSS J140256.41+064644.5,1237661971733610679,0.97
SDSS J152544.20+081825.0,1237662198822142149,0.9
SDSS J140312.07+114311.5,1237662199886839951,0.85
SDSS J104918.80+384723.9,1237662226207342736,0.92
SDSS J161151.93+052423.7,1237662263792173507,0.99
SDSS J150808.54+080306.0,1237662264322031888,0.99
SDSS J111210.63-005845.1,1237648720151773317,0.91
SDSS J133410.53+335734.8,1237665025448673296,0.99
SDSS J085502.35+264031.2,1237664837540249725,0.97
SDSS J095135.32+002605.0,1237650796757647434,0.91
SDSS J132608.93+262837.7,1237665531706867756,0.98
SDSS J140311.31+221832.2,1237665565531766825,0.91
SDSS J160436.93+095711.4,1237668332037144631,0.97
SDSS J160431.86+120617.6,1237668365314818285,0.91
SDSS J081248.26+273159.4,1237660343926915174,0.94
SDSS J125125.64+035159.5,1237671264424689679,0.99
SDSS J145215.99+631834.7,1237674479734882416,0.96
SDSS J161846.48+514025.5,1237651539800162436,0.9
SDSS J140327.81+023143.7,1237651736844173474,0.99
SDSS J090755.90+421841.5,1237657630588338588,0.98
SDSS J101451.09+132019.3,1237661070323679279,0.94
SDSS J081224.39+404437.4,1237654389493596184,0.92
SDSS J024607.47-001946.6,1237663783678705843,0.94
SDSS J120249.80+392601.6,1237664667907260454,0.99
SDSS J151529.33+202008.5,1237665548895584456,0.98
SDSS J160123.11+161305.2,1237665548900696077,0.99
SDSS J110450.89+183350.1,1237668288551387279,0.99
SDSS J121604.47+011049.5,1237648722843074739,0.99
SDSS J170716.25+344921.4,1237655130381090923,0.95
SDSS J100840.40+584356.5,1237654383056126047,0.98
SDSS J102430.05+410057.4,1237661850923171929,0.96
SDSS J094050.51+265531.6,1237665369571983517,0.9
SDSS J144508.44+241310.2,1237665440989446337,0.97
SDSS J082618.51+171243.7,1237667106889662653,0.99
SDSS J140712.56-010046.7,1237674601605431514,0.92
SDSS J034806.08+001231.8,1237645942905438473,0.91
SDSS J144447.06+624547.4,1237651538719146008,0.93
SDSS J143221.93+584232.3,1237655465386573827,0.88
SDSS J084026.03+343529.7,1237658192149872803,0.94
SDSS J164000.94+321446.3,1237661386009018621,0.96
SDSS J102147.94+380754.0,1237661382776062023,0.93
SDSS J165013.30+262223.6,1237662301914071333,0.98
SDSS J111323.15+390409.5,1237664668976808154,0.96
SDSS J150341.85+265331.6,1237665101142098097,0.96
SDSS J144449.51+243238.7,1237665441526251669,0.92
SDSS J131856.62+343325.6,1237665129086124150,0.98
SDSS J160254.71+152008.5,1237665530649837636,0.95
SDSS J144352.34+162827.2,1237668298219126803,0.99
SDSS J101659.63+150054.5,1237671261207724214,0.93
SDSS J093631.88+592354.2,1237651192436293685,0.99
SDSS J221726.01-090705.9,1237652599034020083,0.93
SDSS J151141.28+050618.4,1237655743483281638,0.99
SDSS J102446.58+482623.2,1237657628984213509,0.96
SDSS J122445.19+513218.7,1237657855537840325,0.85
SDSS J153312.50+062908.4,1237662237487399271,0.86
SDSS J144922.02+094030.6,1237662198818144344,0.93
SDSS J084648.48+310404.4,1237660764838559864,0.95
SDSS J161403.98+310802.3,1237661465989611737,0.87
SDSS J142554.90+113834.1,1237662528456622254,0.98
SDSS J154701.36+303159.4,1237662640118890723,0.96
SDSS J160558.62+223756.1,1237662697038741553,0.93
SDSS J004110.86+003917.9,1237663204918689951,0.97
SDSS J104617.35+292134.9,1237665367430856717,0.99
SDSS J115948.55+293826.4,1237667211064377388,0.99
SDSS J132730.85+192026.1,1237668298211065987,0.99
SDSS J150847.57+132325.7,1237668332567855296,0.99
SDSS J130206.61+654745.3,1237651067891941535,0.96
SDSS J141658.36+013825.5,1237651735771938901,0.98
SDSS J231915.69+135406.9,1237652942634090724,0.98
SDSS J095438.42+393236.0,1237660765382508569,0.92
SDSS J153218.18+054041.5,1237662268613198151,0.97
SDSS J150815.92+064757.7,1237662269147382077,0.93
SDSS J102910.55+331624.9,1237664877808255037,0.97
SDSS J135806.11+282521.6,1237665429705981982,0.99
SDSS J150524.56+162419.1,1237667781778210927,0.92
SDSS J132109.07+590605.2,1237655108381376547,0.9
SDSS J104005.97+555638.9,1237657222559695010,0.97
SDSS J105734.24+502036.8,1237657628986638526,0.98
SDSS J095015.00+455726.4,1237657856600309817,0.94
SDSS J102733.45+455350.4,1237658203966275676,0.94
SDSS J120644.50+582727.4,1237661354317185064,0.94
SDSS J152305.12+184714.0,1237665567150702815,0.89
SDSS J104823.65+273330.9,1237667253470101606,0.98
SDSS J093016.61+212150.7,1237667430631539003,0.98
SDSS J112146.64+222850.9,1237667736113578097,0.98
SDSS J115156.23+234841.5,1237667549276602434,0.98
SDSS J114352.86+154007.5,1237661070870052980,0.96
SDSS J115046.94+430151.7,1237662195597902026,0.98
SDSS J145143.38+241404.9,1237665441526972534,0.96
SDSS J133135.17+185502.1,1237668271898689656,0.86
SDSS J143844.08+201208.4,1237667910607372356,0.93
SDSS J031408.00-061722.7,1237652901842911330,0.95
SDSS J121002.21+052116.0,1237654605872365773,0.98
SDSS J150541.97+604751.5,1237654948909482006,0.99
SDSS J144516.71+155016.4,1237668271369617477,0.92
SDSS J103107.02+480053.3,1237657627910799480,0.97
SDSS J115957.72+084709.5,1237658491205582941,0.99
SDSS J081828.56+555814.6,1237663916267995191,0.97
SDSS J135501.72+443509.2,1237661361300111377,0.97
SDSS J132543.85+171552.7,1237668590803681285,0.95
SDSS J130017.81+272315.0,1237667443511853075,0.97
SDSS J110752.67+250715.0,1237667551956697170,0.92
SDSS J150803.29+133946.6,1237668350288592925,0.95
SDSS J015433.69-082318.1,1237670957326925945,0.98
SDSS J085224.11+525956.2,1237651191358685232,0.89
SDSS J155523.64-001905.9,1237648704064455248,0.97
SDSS J141939.10+060843.6,1237655743477579903,0.91
SDSS J075906.82+252033.3,1237657877003436259,0.98
SDSS J110458.12+060716.1,1237658422482763899,0.88
SDSS J163802.91+262710.0,1237662337870135334,0.9
SDSS J130048.06+142854.4,1237662525233299554,0.96
SDSS J145846.54+120853.0,1237662530607513718,0.88
SDSS J121924.59+180414.9,1237668590796734559,0.99
SDSS J082150.35+415235.8,1237673704507834457,0.86
SDSS J095649.27+135924.1,1237671123766804616,0.89
SDSS J120534.23+615521.5,1237655369287336050,0.88
SDSS J081223.21+282423.9,1237658191072395559,0.98
SDSS J090025.90+294745.9,1237661382230999066,0.89
SDSS J153341.83+260824.1,1237662696498266259,0.98
SDSS J092037.11+263218.1,1237665128526839916,0.96
SDSS J102405.36+575927.5,1237654380909297779,0.88
SDSS J124531.90+374924.7,1237664673788198940,0.99
SDSS J163135.52+135137.4,1237665441001308699,0.97
SDSS J114359.62+002540.7,1237671129125814304,0.99
SDSS J094551.11+003819.3,1237648722289819672,0.87
SDSS J041228.96-054403.3,1237652900238655694,0.96
SDSS J140009.00+040450.8,1237654879661129821,0.97
SDSS J211545.82-010110.9,1237663542067396843,0.94
SDSS J084542.66+194332.5,1237667255068000379,0.97
SDSS J124058.96+275813.3,1237667323795931144,0.95
SDSS J113406.08+182825.6,1237668292301029488,0.92
SDSS J134647.95+175418.8,1237668297139355698,0.99
SDSS J160239.77+121007.6,1237668365314621720,0.95
SDSS J121648.93+490154.4,1237658203437531274,0.95
SDSS J160240.29+192913.2,1237671690689380610,0.86
SDSS J114841.28+590314.4,1237655107302457510,0.99
SDSS J234413.61+004813.9,1237657191977255093,0.98
SDSS J152745.68+373050.3,1237661465447694552,0.85
SDSS J112207.40+413646.0,1237661967425405019,0.96
SDSS J082347.59+303305.9,1237658191073837264,0.98
SDSS J085051.22+223735.5,1237665097385377859,0.97
SDSS J100846.17+272339.1,1237667111726940340,0.98
SDSS J102209.97+222128.9,1237667550878236827,0.89
SDSS J150036.75+173341.6,1237667735062315208,0.97
SDSS J080455.80+105048.2,1237667783344586992,0.96
SDSS J082750.78+080538.1,1237661069775077799,0.96
SDSS J153454.10+474542.5,1237659329236041853,0.95
SDSS J145010.33+012300.5,1237651735775608947,0.98
SDSS J160250.16+534334.2,1237654949450875113,0.95
SDSS J092225.27+471440.0,1237657610718085224,0.93
SDSS J120544.33+482001.0,1237661358617133139,0.85
SDSS J134732.79+142406.0,1237662530599911490,0.96
SDSS J161611.90+203644.9,1237662696503181673,0.97
SDSS J144940.42+173920.0,1237667734524330322,0.95
SDSS J113231.38+184159.0,1237667914341679146,0.91
SDSS J113230.34+200921.6,1237668294448382020,0.98
SDSS J133727.87+062434.6,1237671992949932035,0.89
SDSS J142345.89+022439.8,1237651736846401761,0.98
SDSS J114109.84+114308.3,1237661949176643690,0.98
SDSS J135410.23+441248.2,1237661360763240511,0.92
SDSS J165722.11+182849.9,1237662307280552071,0.98
SDSS J165142.71+192543.1,1237662341092671786,0.9
SDSS J013931.76-000152.7,1237666407916437595,0.99
SDSS J082811.63+172228.9,1237667106889859364,0.97
SDSS J141906.70+474514.8,1237661957761859678,0.96
SDSS J111815.63+035201.2,1237654604256116949,0.99
SDSS J101442.50+045705.0,1237654606396719308,0.95
SDSS J140913.21+592058.8,1237655464311521339,0.95
SDSS J023737.87-005420.7,1237657584949854310,0.95
SDSS J131350.89+531950.9,1237658916385980492,0.89
SDSS J082831.44+262055.2,1237661125612732583,0.96
SDSS J162704.53+205435.7,1237662662146785306,0.86
SDSS J122542.73+471948.1,1237661434308788261,0.89
SDSS J153616.23+055503.3,1237662262714564822,0.96
SDSS J152844.25+322446.3,1237662307269935186,0.9
SDSS J153619.72+092039.1,1237662636372918460,0.96
SDSS J144707.41+122648.8,1237662637441155303,0.98
SDSS J085416.77+271559.5,1237664092900753558,0.98
SDSS J163148.76+202438.7,1237662698652106767,0.92
SDSS J103402.40+345210.2,1237664879419523088,0.99
SDSS J155304.91+203808.3,1237665536003932301,0.87
SDSS J133731.37+045043.1,1237671958054371363,0.86
SDSS J082346.83+541357.5,1237663530259906752,0.96
SDSS J115856.32+015141.1,1237651735756865617,0.97
SDSS J020844.49+004710.6,1237657071698051263,0.94
